,wheel-base,length,width,curb-weight,num-of-cylinders,engine-size,bore,horsepower,city-mpg,highway-mpg,price,price-range,convertible,hardtop,hatchback,sedan,wagon,4wd,fwd,rwd
34,-0.37864762758088033,-0.876549387099405,-0.8989202750415998,-1.0548426824024586,-0.3428038246190091,-0.8394291009901305,-1.569342435886031,-0.6825086799387918,0.7505418108590425,0.4861863446443562,-0.7439385930420122,<20k,False,False,False,True,False,False,True,False
35,-0.37864762758088033,-1.3878227583034486,-0.9465059941049035,-1.0277789116871847,-0.3428038246190091,-0.8394291009901305,-1.532039002866508,-0.6825086799387918,0.7505418108590425,0.4861863446443562,-0.7439385930420122,<20k,False,False,False,False,True,False,True,False
36,-0.37864762758088033,-0.543815923299949,-0.32789164628196193,-0.6179560979987523,-0.3428038246190091,-0.4061830970839547,-0.6740600434174632,-0.42396317547649043,0.2834863805721461,0.33945442981925766,-0.6684390345654956,<20k,False,False,True,False,False,False,True,False
37,-0.37864762758088033,-0.543815923299949,-0.32789164628196193,-0.5155003945766442,-0.3428038246190091,-0.4061830970839547,-0.6740600434174632,-0.42396317547649043,0.2834863805721461,0.33945442981925766,-0.5174399176124627,<20k,False,False,True,False,False,False,True,False
38,-0.37864762758088033,0.09730465328924795,-0.32789164628196193,-0.48650349738170795,-0.3428038246190091,-0.4061830970839547,-0.6740600434174632,-0.42396317547649043,0.2834863805721461,0.33945442981925766,-0.5488980669776778,<20k,False,False,False,True,False,False,True,False
39,-0.37864762758088033,0.09730465328924795,-1.6127060609911454,-0.3550508967646636,-0.3428038246190091,-0.4061830970839547,-0.6740600434174632,-0.42396317547649043,0.2834863805721461,0.33945442981925766,-0.36644080065942963,<20k,False,False,False,True,False,False,True,False
40,-0.37864762758088033,0.09730465328924795,-0.32789164628196193,-0.17527013415605883,-0.3428038246190091,-0.4061830970839547,-0.6740600434174632,-0.036144918783038334,-0.18356904971475024,-0.39420514430623516,-0.032984417388148494,<20k,False,False,False,True,False,False,True,False
41,-0.37864762758088033,-0.4139687179147957,0.05279410622446102,-0.5077678886579945,-0.3428038246190091,-0.4061830970839547,-0.6740600434174632,-0.061999469229268474,-0.0278839062857848,0.045990600169060515,-0.36014917078638664,<20k,False,False,False,True,False,False,True,False
42,-0.7413029901892094,-0.2841215125296425,-1.945806094434268,-0.4227103235528482,-0.3428038246190091,-0.38211387464472274,-0.07720511510508345,-0.6307995790463315,-0.18356904971475024,-0.24747322948113662,-0.8081132177470511,<20k,False,False,False,True,False,False,False,True
43,-0.461069300900955,-0.12992795613477198,-0.32789164628196193,0.3447408888731313,-0.3428038246190091,-0.18956009513086686,0.3704360811292013,-0.32054497369156987,-0.18356904971475024,-0.24747322948113662,-0.2716888547714015,<20k,False,False,True,False,False,False,False,True
44,2.3412675919815844,2.061243634739697,1.7658799925033677,2.9196653597834707,1.5449651821870396,3.156061823922379,1.1165047415196743,1.902946364684222,-1.5847353405754394,-1.7147923777321221,2.3962138765937695,>=20k,False,False,False,True,False,False,False,True
45,2.3412675919815844,2.061243634739697,1.7658799925033677,2.9196653597834707,1.5449651821870396,3.156061823922379,1.1165047415196743,1.902946364684222,-1.5847353405754394,-1.7147923777321221,2.8114614482146103,>=20k,False,False,False,True,False,False,False,True
46,0.5279907789399413,1.4201230581505,2.241737183136398,2.69542268814263,7.208272202605186,4.792768949790154,0.7807738443439615,4.126437703060014,-1.8961056274333703,-2.008256207382319,2.868086117071998,>=20k,False,False,False,True,False,False,False,True
47,-0.9391150061573892,-1.2255137515720065,-0.8037488369149923,-1.2868178599619486,-0.3428038246190091,-0.8634983234293625,-1.1217012396517478,-0.889345083508633,0.7505418108590425,0.045990600169060515,-1.0081870477098198,<20k,False,False,True,False,False,False,True,False
48,-0.9391150061573892,-1.2255137515720065,-0.8037488369149923,-1.2674865951653245,-0.3428038246190091,-0.8634983234293625,-1.1217012396517478,-0.889345083508633,0.9062269542880079,1.0731140039447504,-0.8949377099950451,<20k,False,False,True,False,False,False,True,False
49,-0.9391150061573892,-1.2255137515720065,-0.8037488369149923,-1.2578209627670123,-0.3428038246190091,-0.8634983234293625,-1.1217012396517478,-0.889345083508633,0.9062269542880079,1.0731140039447504,-0.8068548917724425,<20k,False,False,True,False,False,False,True,False
50,-0.9391150061573892,-0.6006240756559529,-0.8037488369149923,-1.1804959035805156,-0.3428038246190091,-0.8634983234293625,-1.1217012396517478,-0.889345083508633,0.9062269542880079,1.0731140039447504,-0.8194381515185286,<20k,False,False,False,True,False,False,True,False
51,-0.9391150061573892,-0.6006240756559529,-0.8037488369149923,-1.1708302711822036,-0.3428038246190091,-0.8634983234293625,-0.9351840745541284,-0.889345083508633,0.9062269542880079,1.0731140039447504,-0.7313553332959261,<20k,False,False,False,True,False,False,True,False
52,-0.57645964354906,-0.4220841682513674,-0.08996305096544675,-0.33958588492736425,-2.2305728314250577,-1.3689519946532342,-0.0025982490660359926,-0.036144918783038334,-1.2733650537175085,-1.127864718431728,-0.2846496123098701,<20k,False,False,True,False,False,False,False,True
53,-0.57645964354906,-0.4220841682513674,-0.08996305096544675,-0.33958588492736425,-2.2305728314250577,-1.3689519946532342,-0.0025982490660359926,-0.036144918783038334,-1.2733650537175085,-1.127864718431728,-0.17140027459509538,<20k,False,False,True,False,False,False,False,True
54,-0.57645964354906,-0.4220841682513674,-0.08996305096544675,-0.32992025252905216,-2.2305728314250577,-1.3689519946532342,-0.0025982490660359926,-0.036144918783038334,-1.2733650537175085,-1.127864718431728,0.055098400834454074,<20k,False,False,True,False,False,False,False,True
55,-0.57645964354906,-0.4220841682513674,-0.08996305096544675,-0.10761070736787424,-2.2305728314250577,-1.1282597702609143,-0.0025982490660359926,0.8429097963887864,-1.429050197146474,-1.127864718431728,0.30676359575617573,<20k,False,False,True,False,False,False,False,True
56,0.0004920696914627898,0.292075461366979,0.29072270154097624,-0.32992025252905216,-0.3428038246190091,-0.11735242781317091,0.22122234905110638,-0.4756722763689507,0.12780123714318065,0.19272251499415907,-0.5488980669776778,<20k,False,False,True,False,False,False,True,False
57,0.0004920696914627898,0.292075461366979,0.29072270154097624,-0.2815920905374918,-0.3428038246190091,-0.11735242781317091,0.22122234905110638,-0.4756722763689507,0.12780123714318065,0.19272251499415907,-0.5929394760889791,<20k,False,False,False,True,False,False,True,False
58,0.0004920696914627898,0.292075461366979,0.29072270154097624,-0.32992025252905216,-0.3428038246190091,-0.11735242781317091,0.22122234905110638,-0.4756722763689507,0.12780123714318065,0.19272251499415907,-0.3286910214211714,<20k,False,False,True,False,False,False,True,False
59,0.0004920696914627898,0.292075461366979,0.29072270154097624,-0.2815920905374918,-0.3428038246190091,-0.11735242781317091,0.22122234905110638,-0.4756722763689507,0.12780123714318065,0.19272251499415907,-0.3727324305324727,<20k,False,False,False,True,False,False,True,False
60,0.0004920696914627898,0.292075461366979,0.29072270154097624,-0.217798916708632,-0.3428038246190091,-0.11735242781317091,0.22122234905110638,-0.9927632852935535,1.6846526714328351,1.6600416632451447,-0.30352450192899927,<20k,False,False,False,True,False,False,True,False
61,0.0004920696914627898,0.292075461366979,0.29072270154097624,-0.25259519334255554,-0.3428038246190091,-0.11735242781317091,0.22122234905110638,-0.4756722763689507,0.12780123714318065,0.19272251499415907,-0.24689983307161187,<20k,False,False,True,False,False,False,True,False
62,1.0060364841963754,0.06484285194295905,0.10037982528776135,0.22102079417473663,-0.3428038246190091,0.31589357609300484,1.6014493707734818,0.4550915396953343,-0.9619947668595775,-0.5409370591313337,0.6383324900655439,<20k,False,False,False,True,False,False,False,True
63,1.0060364841963754,0.06484285194295905,0.10037982528776135,0.27901458856460915,-0.3428038246190091,0.17147824145761292,0.3704360811292013,-0.7859268817237124,0.9062269542880079,1.219845918769849,0.6463857763030391,<20k,False,False,False,True,False,False,False,True
64,1.8467375520611362,1.3551994554579245,2.0989800259464904,1.854512669489479,0.6010806787840153,1.3508701409799801,0.9299875764220564,0.5326551910340247,-0.4949393365726812,-0.8344008887815308,1.5533871388009237,>=20k,False,False,False,True,False,False,False,True
65,1.8467375520611362,1.3551994554579245,2.0989800259464904,2.308797392210147,0.6010806787840153,1.3508701409799801,0.9299875764220564,0.5326551910340247,-0.4949393365726812,-0.8344008887815308,1.8926318215554045,>=20k,False,False,False,False,True,False,False,True
66,1.3027545081486438,1.0792741440144724,2.0989800259464904,1.8158501398962306,0.6010806787840153,1.3508701409799801,0.9299875764220564,0.5326551910340247,-0.4949393365726812,-0.8344008887815308,1.8835718745382226,>=20k,False,True,False,False,False,False,False,True
67,2.769860293245972,2.3047071448368603,2.7651800928327357,2.347459921803395,0.6010806787840153,1.3508701409799801,0.9299875764220564,0.5326551910340247,-0.4949393365726812,-0.8344008887815308,2.31442268824421,>=20k,False,False,False,True,False,False,False,True
68,2.769860293245972,2.3047071448368603,2.7651800928327357,2.289466127413523,3.4327341889930882,2.5784004853808113,0.48234638018777165,1.3600008053133892,-1.429050197146474,-1.8615242925572208,2.6395741200830742,>=20k,False,False,False,True,False,False,False,True
69,-0.36216329291686633,0.4949617197812817,2.194151464073098,2.18314417103209,3.4327341889930882,2.5784004853808113,0.48234638018777165,1.3600008053133892,-1.429050197146474,-1.8615242925572208,2.749300145068945,>=20k,True,False,False,False,False,False,False,True
70,3.6435300304387654,2.751056913348326,2.7651800928327357,2.5987663641595096,3.4327341889930882,4.359522945883978,1.750663102851577,2.109782768254063,-1.7404204840044049,-2.154988122207418,3.4922158004778674,>=20k,False,False,False,True,False,False,False,True
71,2.176424245341435,2.028781833393408,2.9079372500226435,2.241137965421962,3.4327341889930882,4.26324605612705,1.750663102851577,2.109782768254063,-1.7404204840044049,-2.154988122207418,4.050912533204089,>=20k,False,True,False,False,False,False,False,True
72,0.6433811215880463,0.3407681633864112,1.004508487490522,0.6849711492937167,-0.3428038246190091,0.31589357609300484,1.6760562368125294,1.877091814237992,-0.9619947668595775,-0.9811328036066295,0.4147279643775943,<20k,False,False,True,False,False,False,False,True
73,-0.8402089981732981,-1.371591857630303,-0.7085773987883849,-1.2326903185314009,-0.3428038246190091,-0.8394291009901305,-1.3455218377688887,-0.889345083508633,1.8403378148618006,1.5133097484200462,-0.9837755238024128,<20k,False,False,True,False,False,False,True,False
74,-0.8402089981732981,-1.371591857630303,-0.7085773987883849,-1.182429030060178,-0.3428038246190091,-0.8394291009901305,-1.3455218377688887,-0.889345083508633,0.9062269542880079,1.0731140039447504,-0.8831094458337242,<20k,False,False,True,False,False,False,True,False
75,-0.8402089981732981,-1.371591857630303,-0.7085773987883849,-1.066441441280433,-0.3428038246190091,-0.8394291009901305,-1.3455218377688887,-0.889345083508633,0.9062269542880079,1.0731140039447504,-0.822709799052511,<20k,False,False,True,False,False,False,True,False
76,-0.9555993408214032,-1.371591857630303,-0.9940917131682072,-0.7938706076480322,-0.3428038246190091,-0.6950137663547385,-1.1217012396517478,-0.010290368336808199,-0.18356904971475024,-0.10074131465603804,-0.694360549642433,<20k,False,False,True,False,False,False,True,False
77,-0.41161629690891066,-0.0974661547884831,-0.23272020815535452,-0.3589171497239884,-0.3428038246190091,-0.4061830970839547,-0.5994531773784156,0.3516733379104137,-0.3392541931437157,-0.10074131465603804,-0.4087205534062789,<20k,False,False,True,False,False,False,True,False
78,-0.41161629690891066,-0.0974661547884831,-0.23272020815535452,-0.44010846186980995,-0.3428038246190091,-0.11735242781317091,0.07200861697301146,-0.37225407458403015,-0.0278839062857848,0.19272251499415907,-0.5924361456991357,<20k,False,False,True,False,False,False,True,False
79,-0.477553635564969,-0.0812352541153398,0.1955512634143688,0.5361204103597106,-0.3428038246190091,0.7010011351207166,0.9299875764220564,1.1014553008510877,-0.9619947668595775,-0.9811328036066295,-0.07274751818578051,<20k,False,False,True,False,False,False,True,False
80,-0.477553635564969,-0.0812352541153398,0.1955512634143688,0.7062355405700033,-0.3428038246190091,0.7010011351207166,0.9672910094415793,1.1014553008510877,-0.9619947668595775,-0.9811328036066295,0.2091175001265477,<20k,False,False,True,False,False,False,True,False
81,-0.477553635564969,-0.0812352541153398,0.1955512634143688,0.7159011729683153,-0.3428038246190091,0.7010011351207166,0.9672910094415793,1.1014553008510877,-0.9619947668595775,-0.9811328036066295,0.16130111309142062,<20k,False,False,True,False,False,False,True,False
82,-0.41161629690891066,-0.1461588568079153,-0.23272020815535452,-0.3685827821223005,-0.3428038246190091,-0.11735242781317091,0.07200861697301146,-0.37225407458403015,-0.0278839062857848,0.19272251499415907,-0.7824433678650355,<20k,False,False,False,True,False,False,True,False
83,-0.41161629690891066,-0.1461588568079153,-0.23272020815535452,-0.2912577229358038,-0.3428038246190091,-0.11735242781317091,0.07200861697301146,-0.37225407458403015,-0.0278839062857848,0.19272251499415907,-0.6314442509120025,<20k,False,False,False,True,False,False,True,False
84,-0.41161629690891066,-0.1461588568079153,-0.23272020815535452,-0.2951239758951287,-0.3428038246190091,-0.4061830970839547,-0.5994531773784156,0.3516733379104137,-0.3392541931437157,-0.10074131465603804,-0.49428671967966425,<20k,False,False,False,True,False,False,True,False
85,-0.41161629690891066,-0.1461588568079153,-0.23272020815535452,-0.2951239758951287,-0.3428038246190091,-0.4061830970839547,-0.5994531773784156,0.3516733379104137,-0.3392541931437157,-0.10074131465603804,-0.49428671967966425,<20k,False,False,False,True,False,False,True,False
86,-0.7083343208611791,-0.7223558307045345,-0.9940917131682072,-1.288750986441611,-0.3428038246190091,-0.7190829887939706,-0.6740600434174632,-0.8634905330624028,0.9062269542880079,0.9263820891196519,-0.9699339380817181,<20k,False,False,False,True,False,False,True,False
87,-0.7083343208611791,-0.7223558307045345,-0.9940917131682072,-1.0413107970448217,-0.3428038246190091,-0.5746676541585787,-1.2709149717298411,-1.2254542393096246,3.085818962293524,2.833896981845933,-0.7686017821443408,<20k,False,False,False,True,False,False,True,False
88,-0.7083343208611791,-0.7223558307045345,-0.9940917131682072,-1.2326903185314009,-0.3428038246190091,-0.7190829887939706,-0.6740600434174632,-0.8634905330624028,0.9062269542880079,0.9263820891196519,-0.8252264510017282,<20k,False,False,False,True,False,False,True,False
89,-0.7083343208611791,-0.7223558307045345,-0.9940917131682072,-1.1940277889381525,-0.3428038246190091,-0.7190829887939706,-0.6740600434174632,-0.8634905330624028,0.9062269542880079,0.9263820891196519,-0.800059931509556,<20k,False,False,False,True,False,False,True,False
90,-0.7083343208611791,-0.32469876421250304,-0.9940917131682072,-1.0277789116871847,-0.3428038246190091,-0.7190829887939706,-0.6740600434174632,-0.8634905330624028,0.9062269542880079,0.9263820891196519,-0.7371436327791256,<20k,False,False,False,False,True,False,True,False
91,-0.7083343208611791,-0.7223558307045345,-0.9940917131682072,-1.1688971447025411,-0.3428038246190091,-0.7190829887939706,-0.6740600434174632,-0.8634905330624028,0.9062269542880079,0.9263820891196519,-0.7434352626521686,<20k,False,False,False,True,False,False,True,False
92,-0.7083343208611791,-0.6980094796948195,-0.9940917131682072,-1.020046405768535,-0.3428038246190091,-0.7190829887939706,-0.6740600434174632,-0.8634905330624028,0.9062269542880079,0.9263820891196519,-0.6805189639217383,<20k,False,False,True,False,False,False,True,False
93,-0.7083343208611791,-0.7223558307045345,-0.9940917131682072,-1.1302346151092928,-0.3428038246190091,-0.7190829887939706,-0.6740600434174632,-0.8634905330624028,0.9062269542880079,0.9263820891196519,-0.7182687431599964,<20k,False,False,False,True,False,False,True,False
94,-0.7083343208611791,-0.32469876421250304,-0.9940917131682072,-1.0026482674515733,-0.3428038246190091,-0.7190829887939706,-0.6740600434174632,-0.8634905330624028,0.9062269542880079,0.9263820891196519,-0.6553524444295661,<20k,False,False,False,False,True,False,True,False
95,-0.6094283128770904,-0.957703890465126,-0.9940917131682072,-1.0587089353617833,-0.3428038246190091,-0.7190829887939706,-0.6740600434174632,-0.8634905330624028,0.9062269542880079,0.9263820891196519,-0.6238942950643509,<20k,False,True,False,False,False,False,True,False
96,-0.2632572849327753,-0.06500435344219421,-0.32789164628196193,-0.4478409677884596,-0.3428038246190091,-0.16549087269163487,-0.0025982490660359926,-0.1395631205679589,0.2834863805721461,0.4861863446443562,-0.5358114768417483,<20k,False,False,True,False,False,False,True,False
97,-0.2632572849327753,-0.06500435344219421,-0.32789164628196193,-0.4903697503410328,-0.3428038246190091,-0.16549087269163487,-0.0025982490660359926,-0.1395631205679589,0.2834863805721461,0.4861863446443562,-0.46031191836523183,<20k,False,False,False,True,False,False,True,False
98,0.2642414243157032,0.6085780244932893,0.29072270154097624,1.0425995480312638,1.5449651821870396,1.3027316961015163,0.3704360811292013,1.2824371539746988,-1.2733650537175085,-1.2745966332568266,0.0367268416051684,<20k,False,False,False,True,False,False,True,False
99,0.2642414243157032,0.8439260842538809,0.29072270154097624,1.4311579704434096,1.5449651821870396,1.3027316961015163,0.3704360811292013,1.2824371539746988,-1.2733650537175085,-1.2745966332568266,0.14997617931994314,<20k,False,False,False,False,True,False,True,False
100,0.2642414243157032,0.8439260842538809,0.29072270154097624,0.9749401212430792,1.5449651821870396,1.3027316961015163,0.3704360811292013,1.2824371539746988,-0.9619947668595775,-0.8344008887815308,0.0367268416051684,<20k,False,False,False,True,False,False,True,False
101,-1.2358330301096576,-0.2841215125296425,0.9569227684272215,0.9962045125193658,1.5449651821870396,1.3027316961015163,0.3704360811292013,1.48927355754454,-0.9619947668595775,-0.8344008887815308,0.5023074522103534,<20k,False,False,True,False,False,False,False,True
102,-1.2358330301096576,-0.2841215125296425,0.9569227684272215,1.1276571131364101,1.5449651821870396,1.3027316961015163,0.3704360811292013,2.5234555753937453,-1.2733650537175085,-1.127864718431728,0.8168889458625055,<20k,False,False,True,False,False,False,False,True
103,0.06642940834752348,0.3488836137229828,0.9569227684272215,1.1276571131364101,1.5449651821870396,1.3027316961015163,0.3704360811292013,1.48927355754454,-0.9619947668595775,-0.8344008887815308,0.6533065691633864,<20k,False,False,True,False,False,False,False,True
104,1.5005665241168236,1.0143505413218947,1.1948513637437368,0.8976150620565825,-0.3428038246190091,-0.16549087269163487,0.48234638018777165,-0.1395631205679589,-0.9619947668595775,-0.9811328036066295,-0.16447948173474805,<20k,False,False,False,True,False,False,False,True
105,1.5005665241168236,1.0143505413218947,1.1948513637437368,1.2397784489568302,-0.3428038246190091,0.6047242453637887,1.3776287726563412,-0.19127222146041917,0.4391715240011116,0.33945442981925766,-0.0008971050356289869,<20k,False,False,False,True,False,False,False,True
106,2.539079607949764,2.0044354823836934,1.1948513637437368,1.3035716227856902,-0.3428038246190091,-0.16549087269163487,0.48234638018777165,-0.1395631205679589,-0.9619947668595775,-0.9811328036066295,-0.0965298791058832,<20k,False,False,False,False,True,False,False,True
107,2.539079607949764,2.0044354823836934,1.1948513637437368,1.6901969187181733,-0.3428038246190091,0.6047242453637887,1.3776287726563412,-0.19127222146041917,-0.0278839062857848,-0.8344008887815308,0.08215240928853915,<20k,False,False,False,False,True,False,False,True
108,1.5005665241168236,1.0143505413218947,1.1948513637437368,1.0039370184380154,-0.3428038246190091,-0.16549087269163487,0.48234638018777165,-0.19127222146041917,-0.9619947668595775,-0.9811328036066295,0.29858447692121975,<20k,False,False,False,True,False,False,False,True
